news_title,news_content,news_source,news_pubtime,news_url
Olympics Updates Ground Rules for Games: Daily Tests and Dining Alone,"With many in Japan jittery over holding the world’s largest sports event in Tokyo amid a pandemic, organizers released new guidelines for those taking part.",New York Times,2021/4/28,https://www.nytimes.com/2021/04/28/sports/olympics/covid-tokyo-olympics.html?searchResultPosition=232
Why the U.S. Lagged Behind in the Drive to Postpone the Summer Olympics,"New leadership was intended to build trust and confidence following an abuse scandal, but athletes say they are frustrated the organization fell behind in the groundswell to postpone the Games.",New York Times,2020/3/26,https://www.nytimes.com/2020/03/26/sports/olympics/coronavirus-tokyo-olympics-usoc.html?searchResultPosition=233
"For Korea’s Golfers Eyeing the Olympics, More Than Four Is a Crowd","Each country can send only four women to Tokyo, and with six Korean golfers in the world’s top 15, just making the team can feel harder than winning gold.",New York Times,2021/4/2,https://www.nytimes.com/2021/04/02/sports/golf/golf-olympics-women-lpga.html?searchResultPosition=234
"Sprinter’s Suspension Is Cut, but He’ll Still Miss the Olympics","Christian Coleman of the United States is the reigning world champion in the 100 meters and has never failed a drug test, but he missed three tests in 2019, resulting in an 18-month suspension.",New York Times,2021/4/16,https://www.nytimes.com/2021/04/16/sports/olympics/christian-coleman-banned-tokyo-olympics.html?searchResultPosition=235
"As Olympics Barrel Ahead, an Official Partner Joins the Chorus of Critics","Public health specialists suggest the Games’ safety plans put athletes and others at risk, and the Asahi Shimbun newspaper, an Olympic partner, calls for cancellation.",New York Times,2021/5/25,https://www.nytimes.com/2021/05/25/sports/olympics/tokyo-olympics-cancel.html?searchResultPosition=237
An Olympic Doctor Discusses the Effect of the Coronavirus on Sports,"Though the Summer Games in Tokyo are expected to go on as scheduled, “it is a dynamically changing situation,” said Jonathan Finnoff, the new chief medical officer for Team U.S.A.",New York Times,2020/3/8,https://www.nytimes.com/2020/03/08/sports/olympics/coronavirus-olympics.html?searchResultPosition=238
"As Coronavirus Spreads, Olympics Face Ticking Clock and a Tough Call","During a conference call with the World Health Organization last week, sports federations discussed holding the Tokyo Games without fans.",New York Times,2020/3/5,https://www.nytimes.com/2020/03/05/sports/olympics/coronavirus-tokyo.html?searchResultPosition=239
Can the Olympics Take Place in July? (This July?),"The coronavirus pandemic has brought most of the world’s sports to a standstill, but the Tokyo Games remain scheduled to begin in late July. Is that even possible?",New York Times,2020/3/17,https://www.nytimes.com/interactive/2020/03/17/sports/olympics/tokyo-olympics-in-july.html?searchResultPosition=240
Why ‘Cursed’ Olympics Are Pressing Ahead Amid a Pandemic,"The Games’ organizers say they have a responsibility to hold the event and “build a legacy” for society. But money, national pride and political obduracy are also important drivers.",New York Times,2021/3/24,https://www.nytimes.com/2021/03/24/world/asia/japan-olympics.html?searchResultPosition=241
Olympics Updates Ground Rules for Games: Daily Tests and Dining Alone,"With many in Japan jittery over holding the world’s largest sports event in Tokyo amid a pandemic, organizers released new guidelines for those taking part.",New York Times,2021/4/28,https://www.nytimes.com/2021/04/28/sports/olympics/covid-tokyo-olympics.html?searchResultPosition=242
Why the U.S. Lagged Behind in the Drive to Postpone the Summer Olympics,"New leadership was intended to build trust and confidence following an abuse scandal, but athletes say they are frustrated the organization fell behind in the groundswell to postpone the Games.",New York Times,2020/3/26,https://www.nytimes.com/2020/03/26/sports/olympics/coronavirus-tokyo-olympics-usoc.html?searchResultPosition=243
"For Korea’s Golfers Eyeing the Olympics, More Than Four Is a Crowd","Each country can send only four women to Tokyo, and with six Korean golfers in the world’s top 15, just making the team can feel harder than winning gold.",New York Times,2021/4/2,https://www.nytimes.com/2021/04/02/sports/golf/golf-olympics-women-lpga.html?searchResultPosition=244
"Sprinter’s Suspension Is Cut, but He’ll Still Miss the Olympics","Christian Coleman of the United States is the reigning world champion in the 100 meters and has never failed a drug test, but he missed three tests in 2019, resulting in an 18-month suspension.",New York Times,2021/4/16,https://www.nytimes.com/2021/04/16/sports/olympics/christian-coleman-banned-tokyo-olympics.html?searchResultPosition=245
"As Olympics Barrel Ahead, an Official Partner Joins the Chorus of Critics","Public health specialists suggest the Games’ safety plans put athletes and others at risk, and the Asahi Shimbun newspaper, an Olympic partner, calls for cancellation.",New York Times,2021/5/25,https://www.nytimes.com/2021/05/25/sports/olympics/tokyo-olympics-cancel.html?searchResultPosition=247
An Olympic Doctor Discusses the Effect of the Coronavirus on Sports,"Though the Summer Games in Tokyo are expected to go on as scheduled, “it is a dynamically changing situation,” said Jonathan Finnoff, the new chief medical officer for Team U.S.A.",New York Times,2020/3/8,https://www.nytimes.com/2020/03/08/sports/olympics/coronavirus-olympics.html?searchResultPosition=248
"As Coronavirus Spreads, Olympics Face Ticking Clock and a Tough Call","During a conference call with the World Health Organization last week, sports federations discussed holding the Tokyo Games without fans.",New York Times,2020/3/5,https://www.nytimes.com/2020/03/05/sports/olympics/coronavirus-tokyo.html?searchResultPosition=249
Can the Olympics Take Place in July? (This July?),"The coronavirus pandemic has brought most of the world’s sports to a standstill, but the Tokyo Games remain scheduled to begin in late July. Is that even possible?",New York Times,2020/3/17,https://www.nytimes.com/interactive/2020/03/17/sports/olympics/tokyo-olympics-in-july.html?searchResultPosition=250
Why ‘Cursed’ Olympics Are Pressing Ahead Amid a Pandemic,"The Games’ organizers say they have a responsibility to hold the event and “build a legacy” for society. But money, national pride and political obduracy are also important drivers.",New York Times,2021/3/24,https://www.nytimes.com/2021/03/24/world/asia/japan-olympics.html?searchResultPosition=251
Olympics Updates Ground Rules for Games: Daily Tests and Dining Alone,"With many in Japan jittery over holding the world’s largest sports event in Tokyo amid a pandemic, organizers released new guidelines for those taking part.",New York Times,2021/4/28,https://www.nytimes.com/2021/04/28/sports/olympics/covid-tokyo-olympics.html?searchResultPosition=252
Why the U.S. Lagged Behind in the Drive to Postpone the Summer Olympics,"New leadership was intended to build trust and confidence following an abuse scandal, but athletes say they are frustrated the organization fell behind in the groundswell to postpone the Games.",New York Times,2020/3/26,https://www.nytimes.com/2020/03/26/sports/olympics/coronavirus-tokyo-olympics-usoc.html?searchResultPosition=253
"For Korea’s Golfers Eyeing the Olympics, More Than Four Is a Crowd","Each country can send only four women to Tokyo, and with six Korean golfers in the world’s top 15, just making the team can feel harder than winning gold.",New York Times,2021/4/2,https://www.nytimes.com/2021/04/02/sports/golf/golf-olympics-women-lpga.html?searchResultPosition=254
"Sprinter’s Suspension Is Cut, but He’ll Still Miss the Olympics","Christian Coleman of the United States is the reigning world champion in the 100 meters and has never failed a drug test, but he missed three tests in 2019, resulting in an 18-month suspension.",New York Times,2021/4/16,https://www.nytimes.com/2021/04/16/sports/olympics/christian-coleman-banned-tokyo-olympics.html?searchResultPosition=255
"As Olympics Barrel Ahead, an Official Partner Joins the Chorus of Critics","Public health specialists suggest the Games’ safety plans put athletes and others at risk, and the Asahi Shimbun newspaper, an Olympic partner, calls for cancellation.",New York Times,2021/5/25,https://www.nytimes.com/2021/05/25/sports/olympics/tokyo-olympics-cancel.html?searchResultPosition=257
An Olympic Doctor Discusses the Effect of the Coronavirus on Sports,"Though the Summer Games in Tokyo are expected to go on as scheduled, “it is a dynamically changing situation,” said Jonathan Finnoff, the new chief medical officer for Team U.S.A.",New York Times,2020/3/8,https://www.nytimes.com/2020/03/08/sports/olympics/coronavirus-olympics.html?searchResultPosition=258
"As Coronavirus Spreads, Olympics Face Ticking Clock and a Tough Call","During a conference call with the World Health Organization last week, sports federations discussed holding the Tokyo Games without fans.",New York Times,2020/3/5,https://www.nytimes.com/2020/03/05/sports/olympics/coronavirus-tokyo.html?searchResultPosition=259
Can the Olympics Take Place in July? (This July?),"The coronavirus pandemic has brought most of the world’s sports to a standstill, but the Tokyo Games remain scheduled to begin in late July. Is that even possible?",New York Times,2020/3/17,https://www.nytimes.com/interactive/2020/03/17/sports/olympics/tokyo-olympics-in-july.html?searchResultPosition=260
Why ‘Cursed’ Olympics Are Pressing Ahead Amid a Pandemic,"The Games’ organizers say they have a responsibility to hold the event and “build a legacy” for society. But money, national pride and political obduracy are also important drivers.",New York Times,2021/3/24,https://www.nytimes.com/2021/03/24/world/asia/japan-olympics.html?searchResultPosition=261
Olympics Updates Ground Rules for Games: Daily Tests and Dining Alone,"With many in Japan jittery over holding the world’s largest sports event in Tokyo amid a pandemic, organizers released new guidelines for those taking part.",New York Times,2021/4/28,https://www.nytimes.com/2021/04/28/sports/olympics/covid-tokyo-olympics.html?searchResultPosition=262
Why the U.S. Lagged Behind in the Drive to Postpone the Summer Olympics,"New leadership was intended to build trust and confidence following an abuse scandal, but athletes say they are frustrated the organization fell behind in the groundswell to postpone the Games.",New York Times,2020/3/26,https://www.nytimes.com/2020/03/26/sports/olympics/coronavirus-tokyo-olympics-usoc.html?searchResultPosition=263
"For Korea’s Golfers Eyeing the Olympics, More Than Four Is a Crowd","Each country can send only four women to Tokyo, and with six Korean golfers in the world’s top 15, just making the team can feel harder than winning gold.",New York Times,2021/4/2,https://www.nytimes.com/2021/04/02/sports/golf/golf-olympics-women-lpga.html?searchResultPosition=264
"Sprinter’s Suspension Is Cut, but He’ll Still Miss the Olympics","Christian Coleman of the United States is the reigning world champion in the 100 meters and has never failed a drug test, but he missed three tests in 2019, resulting in an 18-month suspension.",New York Times,2021/4/16,https://www.nytimes.com/2021/04/16/sports/olympics/christian-coleman-banned-tokyo-olympics.html?searchResultPosition=265
"As Olympics Barrel Ahead, an Official Partner Joins the Chorus of Critics","Public health specialists suggest the Games’ safety plans put athletes and others at risk, and the Asahi Shimbun newspaper, an Olympic partner, calls for cancellation.",New York Times,2021/5/25,https://www.nytimes.com/2021/05/25/sports/olympics/tokyo-olympics-cancel.html?searchResultPosition=267
An Olympic Doctor Discusses the Effect of the Coronavirus on Sports,"Though the Summer Games in Tokyo are expected to go on as scheduled, “it is a dynamically changing situation,” said Jonathan Finnoff, the new chief medical officer for Team U.S.A.",New York Times,2020/3/8,https://www.nytimes.com/2020/03/08/sports/olympics/coronavirus-olympics.html?searchResultPosition=268
"As Coronavirus Spreads, Olympics Face Ticking Clock and a Tough Call","During a conference call with the World Health Organization last week, sports federations discussed holding the Tokyo Games without fans.",New York Times,2020/3/5,https://www.nytimes.com/2020/03/05/sports/olympics/coronavirus-tokyo.html?searchResultPosition=269
Can the Olympics Take Place in July? (This July?),"The coronavirus pandemic has brought most of the world’s sports to a standstill, but the Tokyo Games remain scheduled to begin in late July. Is that even possible?",New York Times,2020/3/17,https://www.nytimes.com/interactive/2020/03/17/sports/olympics/tokyo-olympics-in-july.html?searchResultPosition=270
Why ‘Cursed’ Olympics Are Pressing Ahead Amid a Pandemic,"The Games’ organizers say they have a responsibility to hold the event and “build a legacy” for society. But money, national pride and political obduracy are also important drivers.",New York Times,2021/3/24,https://www.nytimes.com/2021/03/24/world/asia/japan-olympics.html?searchResultPosition=271
Olympics Updates Ground Rules for Games: Daily Tests and Dining Alone,"With many in Japan jittery over holding the world’s largest sports event in Tokyo amid a pandemic, organizers released new guidelines for those taking part.",New York Times,2021/4/28,https://www.nytimes.com/2021/04/28/sports/olympics/covid-tokyo-olympics.html?searchResultPosition=272
Why the U.S. Lagged Behind in the Drive to Postpone the Summer Olympics,"New leadership was intended to build trust and confidence following an abuse scandal, but athletes say they are frustrated the organization fell behind in the groundswell to postpone the Games.",New York Times,2020/3/26,https://www.nytimes.com/2020/03/26/sports/olympics/coronavirus-tokyo-olympics-usoc.html?searchResultPosition=273
"For Korea’s Golfers Eyeing the Olympics, More Than Four Is a Crowd","Each country can send only four women to Tokyo, and with six Korean golfers in the world’s top 15, just making the team can feel harder than winning gold.",New York Times,2021/4/2,https://www.nytimes.com/2021/04/02/sports/golf/golf-olympics-women-lpga.html?searchResultPosition=274
"Sprinter’s Suspension Is Cut, but He’ll Still Miss the Olympics","Christian Coleman of the United States is the reigning world champion in the 100 meters and has never failed a drug test, but he missed three tests in 2019, resulting in an 18-month suspension.",New York Times,2021/4/16,https://www.nytimes.com/2021/04/16/sports/olympics/christian-coleman-banned-tokyo-olympics.html?searchResultPosition=275
"As Olympics Barrel Ahead, an Official Partner Joins the Chorus of Critics","Public health specialists suggest the Games’ safety plans put athletes and others at risk, and the Asahi Shimbun newspaper, an Olympic partner, calls for cancellation.",New York Times,2021/5/25,https://www.nytimes.com/2021/05/25/sports/olympics/tokyo-olympics-cancel.html?searchResultPosition=277
An Olympic Doctor Discusses the Effect of the Coronavirus on Sports,"Though the Summer Games in Tokyo are expected to go on as scheduled, “it is a dynamically changing situation,” said Jonathan Finnoff, the new chief medical officer for Team U.S.A.",New York Times,2020/3/8,https://www.nytimes.com/2020/03/08/sports/olympics/coronavirus-olympics.html?searchResultPosition=278
"As Coronavirus Spreads, Olympics Face Ticking Clock and a Tough Call","During a conference call with the World Health Organization last week, sports federations discussed holding the Tokyo Games without fans.",New York Times,2020/3/5,https://www.nytimes.com/2020/03/05/sports/olympics/coronavirus-tokyo.html?searchResultPosition=279
Can the Olympics Take Place in July? (This July?),"The coronavirus pandemic has brought most of the world’s sports to a standstill, but the Tokyo Games remain scheduled to begin in late July. Is that even possible?",New York Times,2020/3/17,https://www.nytimes.com/interactive/2020/03/17/sports/olympics/tokyo-olympics-in-july.html?searchResultPosition=280
An Olympic Runner’s New Training Partner,"Jenny Simpson’s dreams for the Tokyo Olympics are on pause, but she has a new motivation in her life.",New York Times,2020/4/18,https://www.nytimes.com/2020/04/18/well/move/Olympic-runner-Jenny-Simpson-puppy.html?searchResultPosition=281
Japan declares a state of emergency in Tokyo and Osaka as cases continue to rise.,"Three months before the Tokyo Olympics, the government is imposing new restrictions covering a quarter of the population.",New York Times,2021/4/23,https://www.nytimes.com/2021/04/23/world/japan-declares-a-state-of-emergency-in-tokyo-and-osaka-as-cases-continue-to-rise.html?searchResultPosition=282
Their Olympics Are Already Canceled,"The collapse of the pin trading market will hardly register amid the more than $15 billion cost of the Tokyo Games, but for avid traders, it’s a huge letdown.",New York Times,2021/5/29,https://www.nytimes.com/2021/05/29/business/pin-traders-tokyo-olympics.html?searchResultPosition=283
A new poll in Japan finds 83 percent don’t want the Olympics this summer.,The Tokyo Games were postponed a year because of the pandemic. But many Japanese people want to delay or cancel them.,New York Times,2021/5/18,https://www.nytimes.com/2021/05/18/world/asia/covid-japan-olympics-poll.html?searchResultPosition=285
What’s on TV Thursday: ‘Tokyo Olympiad’ and ‘Greatness Code’,"Revisit Kon Ichikawa’s portrait of the 1964 Summer Olympics, or stream a new short-form sports documentary series on Apple TV+.",New York Times,2020/7/23,https://www.nytimes.com/2020/07/23/arts/television/whats-on-tv-thursday-tokyo-olympiad-and-greatness-code.html?searchResultPosition=286
A Boxer May Miss the Olympics Because of Her Prepandemic Pregnancy,Olympic organizers changed how boxers from the Americas would qualify for Tokyo because of the pandemic. Now one of the best Canadians is on the outside looking in.,New York Times,2021/5/9,https://www.nytimes.com/2021/05/09/sports/olympics/boxing-pregnancy-mandy-bujold.html?searchResultPosition=287
"The Coronavirus and the Postponement of the Olympics, Explained",Your questions answered on what happened and what’s next with the Summer Olympics now not happening this year in Tokyo.,New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/sports/olympics/coronavirus-summer-olympics-postponed.html?searchResultPosition=288
Track’s Caster Semenya Loses Appeal to Defend 800-Meter Title,A ruling by the Swiss Supreme Court appears to have nixed any chance for the South African star to defend her title in her signature event at the Tokyo Olympics next summer.,New York Times,2020/9/8,https://www.nytimes.com/2020/09/08/sports/olympics/caster-semenya-court-ruling.html?searchResultPosition=289
"Eat, Sleep, Play: First Team to Arrive in Japan Finds a Constricted Olympics",Daily coronavirus tests. Hotel confinement. A lot of Nintendo time. The experience of Australia’s softball team is a preview of a Games like no other.,New York Times,2021/6/4,https://www.nytimes.com/2021/06/04/world/asia/tokyo-olympics-athletes-covid.html?searchResultPosition=290
An Olympic Runner’s New Training Partner,"Jenny Simpson’s dreams for the Tokyo Olympics are on pause, but she has a new motivation in her life.",New York Times,2020/4/18,https://www.nytimes.com/2020/04/18/well/move/Olympic-runner-Jenny-Simpson-puppy.html?searchResultPosition=291
Japan declares a state of emergency in Tokyo and Osaka as cases continue to rise.,"Three months before the Tokyo Olympics, the government is imposing new restrictions covering a quarter of the population.",New York Times,2021/4/23,https://www.nytimes.com/2021/04/23/world/japan-declares-a-state-of-emergency-in-tokyo-and-osaka-as-cases-continue-to-rise.html?searchResultPosition=292
Their Olympics Are Already Canceled,"The collapse of the pin trading market will hardly register amid the more than $15 billion cost of the Tokyo Games, but for avid traders, it’s a huge letdown.",New York Times,2021/5/29,https://www.nytimes.com/2021/05/29/business/pin-traders-tokyo-olympics.html?searchResultPosition=293
A new poll in Japan finds 83 percent don’t want the Olympics this summer.,The Tokyo Games were postponed a year because of the pandemic. But many Japanese people want to delay or cancel them.,New York Times,2021/5/18,https://www.nytimes.com/2021/05/18/world/asia/covid-japan-olympics-poll.html?searchResultPosition=295
What’s on TV Thursday: ‘Tokyo Olympiad’ and ‘Greatness Code’,"Revisit Kon Ichikawa’s portrait of the 1964 Summer Olympics, or stream a new short-form sports documentary series on Apple TV+.",New York Times,2020/7/23,https://www.nytimes.com/2020/07/23/arts/television/whats-on-tv-thursday-tokyo-olympiad-and-greatness-code.html?searchResultPosition=296
A Boxer May Miss the Olympics Because of Her Prepandemic Pregnancy,Olympic organizers changed how boxers from the Americas would qualify for Tokyo because of the pandemic. Now one of the best Canadians is on the outside looking in.,New York Times,2021/5/9,https://www.nytimes.com/2021/05/09/sports/olympics/boxing-pregnancy-mandy-bujold.html?searchResultPosition=297
"The Coronavirus and the Postponement of the Olympics, Explained",Your questions answered on what happened and what’s next with the Summer Olympics now not happening this year in Tokyo.,New York Times,2020/3/25,https://www.nytimes.com/2020/03/25/sports/olympics/coronavirus-summer-olympics-postponed.html?searchResultPosition=298
Track’s Caster Semenya Loses Appeal to Defend 800-Meter Title,A ruling by the Swiss Supreme Court appears to have nixed any chance for the South African star to defend her title in her signature event at the Tokyo Olympics next summer.,New York Times,2020/9/8,https://www.nytimes.com/2020/09/08/sports/olympics/caster-semenya-court-ruling.html?searchResultPosition=299
"Eat, Sleep, Play: First Team to Arrive in Japan Finds a Constricted Olympics",Daily coronavirus tests. Hotel confinement. A lot of Nintendo time. The experience of Australia’s softball team is a preview of a Games like no other.,New York Times,2021/6/4,https://www.nytimes.com/2021/06/04/world/asia/tokyo-olympics-athletes-covid.html?searchResultPosition=300
"With Olympics Postponed, U.S. Marathon Champion Decided to Have a Baby","When competitive running events for 2020 largely disappeared, Aliphine Tuliamuk and her partner saw the opportunity to have a child before the next Olympics.",New York Times,2020/12/24,https://www.nytimes.com/2020/12/24/sports/Aliphine-Tuliamuk-Pregnancy-Tokyo-Olympics.html?searchResultPosition=301
"Sun Yang, Chinese Olympic Swimmer, Gets 8-Year Doping Ban",The decision by the Court of Arbitration for Sport will keep him out of the Tokyo Olympics this year and most likely end his career.,New York Times,2020/2/28,https://www.nytimes.com/2020/02/28/sports/olympics/sun-yang-doping-ban.html?searchResultPosition=302
The Covid Olympics,Japan’s attempt to hold an Olympics in a pandemic is a test of how much normalcy is possible — and safe.,New York Times,2021/5/5,https://www.nytimes.com/2021/05/05/briefing/olympic-games-japan-covid-summer.html?searchResultPosition=303
Japan Extends State of Emergency Ahead of the Olympics,"Yoshihide Suga, prime minister of Japan, said on Friday that a state of emergency in Tokyo and eight other prefectures would be extended to at least June 20, about a month before Tokyo plans to host the Olympic Games.",New York Times,2021/5/28,https://www.nytimes.com/video/world/asia/100000007787589/japan-extends-state-of-emergency-olympics.html?searchResultPosition=304
"America Dominates Olympic Basketball, but What About ‘3x3’?",Team U.S.A. is set to select its three-on-three team for the Tokyo Olympics. Will the rest of the world have a fighting chance in this version of the sport?,New York Times,2020/2/16,https://www.nytimes.com/2020/02/16/sports/3x3.html?searchResultPosition=305
I.O.C. Offers Vaccine to All Tokyo Games Participants,"Olympic officials announced deals to provide vaccine doses to visitors before they travel to Japan, the latest effort to ease the fears of a skeptical Japanese public.",New York Times,2021/5/6,https://www.nytimes.com/2021/05/06/sports/olympics/tokyo-olympics-vaccine.html?searchResultPosition=306
The Olympics Barred Foreign Fans. They Want Their Ticket Money Back.,"Fans who invested thousands of dollars in trips to the postponed Tokyo Games are eager for refunds. But getting all the money may not be easy, or fast.",New York Times,2021/3/23,https://www.nytimes.com/2021/03/23/sports/olympics/tokyo-olympics-ticket-refunds.html?searchResultPosition=307
‘It’s a Pretty Big Bummer’: Olympic Dreams on Hold,"The Times asked Olympic and Paralympic athletes from around the world to make videos about the postponed Summer Games, and what life is like stuck at home. Here’s what they told us.",New York Times,2020/4/2,https://www.nytimes.com/video/sports/olympics/100000007065772/coronavirus-2020-olympics-athletes.html?searchResultPosition=308
"Olympics Chief Said Sorry for Demeaning Women. In Japan, That’s Often Enough.",Yoshiro Mori’s resistance to calls for his resignation shows the power of a male-dominated old guard that is mostly unaccountable to public opinion.,New York Times,2021/2/9,https://www.nytimes.com/2021/02/09/world/asia/japan-olympics-yoshiro-mori.html?searchResultPosition=309
Will the Olympics Go On? Japan’s Businesses Would Like to Know,"As the spread of the coronavirus threatens the Games, a whole ecosystem surrounding the world’s largest sporting event is stuck in a holding pattern.",New York Times,2020/3/18,https://www.nytimes.com/2020/03/18/business/japan-olympics-coronavirus.html?searchResultPosition=310
"With Olympics Postponed, U.S. Marathon Champion Decided to Have a Baby","When competitive running events for 2020 largely disappeared, Aliphine Tuliamuk and her partner saw the opportunity to have a child before the next Olympics.",New York Times,2020/12/24,https://www.nytimes.com/2020/12/24/sports/Aliphine-Tuliamuk-Pregnancy-Tokyo-Olympics.html?searchResultPosition=311
"Sun Yang, Chinese Olympic Swimmer, Gets 8-Year Doping Ban",The decision by the Court of Arbitration for Sport will keep him out of the Tokyo Olympics this year and most likely end his career.,New York Times,2020/2/28,https://www.nytimes.com/2020/02/28/sports/olympics/sun-yang-doping-ban.html?searchResultPosition=312
The Covid Olympics,Japan’s attempt to hold an Olympics in a pandemic is a test of how much normalcy is possible — and safe.,New York Times,2021/5/5,https://www.nytimes.com/2021/05/05/briefing/olympic-games-japan-covid-summer.html?searchResultPosition=313
Japan Extends State of Emergency Ahead of the Olympics,"Yoshihide Suga, prime minister of Japan, said on Friday that a state of emergency in Tokyo and eight other prefectures would be extended to at least June 20, about a month before Tokyo plans to host the Olympic Games.",New York Times,2021/5/28,https://www.nytimes.com/video/world/asia/100000007787589/japan-extends-state-of-emergency-olympics.html?searchResultPosition=314
"America Dominates Olympic Basketball, but What About ‘3x3’?",Team U.S.A. is set to select its three-on-three team for the Tokyo Olympics. Will the rest of the world have a fighting chance in this version of the sport?,New York Times,2020/2/16,https://www.nytimes.com/2020/02/16/sports/3x3.html?searchResultPosition=315
I.O.C. Offers Vaccine to All Tokyo Games Participants,"Olympic officials announced deals to provide vaccine doses to visitors before they travel to Japan, the latest effort to ease the fears of a skeptical Japanese public.",New York Times,2021/5/6,https://www.nytimes.com/2021/05/06/sports/olympics/tokyo-olympics-vaccine.html?searchResultPosition=316
The Olympics Barred Foreign Fans. They Want Their Ticket Money Back.,"Fans who invested thousands of dollars in trips to the postponed Tokyo Games are eager for refunds. But getting all the money may not be easy, or fast.",New York Times,2021/3/23,https://www.nytimes.com/2021/03/23/sports/olympics/tokyo-olympics-ticket-refunds.html?searchResultPosition=317
‘It’s a Pretty Big Bummer’: Olympic Dreams on Hold,"The Times asked Olympic and Paralympic athletes from around the world to make videos about the postponed Summer Games, and what life is like stuck at home. Here’s what they told us.",New York Times,2020/4/2,https://www.nytimes.com/video/sports/olympics/100000007065772/coronavirus-2020-olympics-athletes.html?searchResultPosition=318
"Olympics Chief Said Sorry for Demeaning Women. In Japan, That’s Often Enough.",Yoshiro Mori’s resistance to calls for his resignation shows the power of a male-dominated old guard that is mostly unaccountable to public opinion.,New York Times,2021/2/9,https://www.nytimes.com/2021/02/09/world/asia/japan-olympics-yoshiro-mori.html?searchResultPosition=319
Will the Olympics Go On? Japan’s Businesses Would Like to Know,"As the spread of the coronavirus threatens the Games, a whole ecosystem surrounding the world’s largest sporting event is stuck in a holding pattern.",New York Times,2020/3/18,https://www.nytimes.com/2020/03/18/business/japan-olympics-coronavirus.html?searchResultPosition=320
"With Olympics Postponed, U.S. Marathon Champion Decided to Have a Baby","When competitive running events for 2020 largely disappeared, Aliphine Tuliamuk and her partner saw the opportunity to have a child before the next Olympics.",New York Times,2020/12/24,https://www.nytimes.com/2020/12/24/sports/Aliphine-Tuliamuk-Pregnancy-Tokyo-Olympics.html?searchResultPosition=321
"Sun Yang, Chinese Olympic Swimmer, Gets 8-Year Doping Ban",The decision by the Court of Arbitration for Sport will keep him out of the Tokyo Olympics this year and most likely end his career.,New York Times,2020/2/28,https://www.nytimes.com/2020/02/28/sports/olympics/sun-yang-doping-ban.html?searchResultPosition=322
The Covid Olympics,Japan’s attempt to hold an Olympics in a pandemic is a test of how much normalcy is possible — and safe.,New York Times,2021/5/5,https://www.nytimes.com/2021/05/05/briefing/olympic-games-japan-covid-summer.html?searchResultPosition=323
Japan Extends State of Emergency Ahead of the Olympics,"Yoshihide Suga, prime minister of Japan, said on Friday that a state of emergency in Tokyo and eight other prefectures would be extended to at least June 20, about a month before Tokyo plans to host the Olympic Games.",New York Times,2021/5/28,https://www.nytimes.com/video/world/asia/100000007787589/japan-extends-state-of-emergency-olympics.html?searchResultPosition=324
"America Dominates Olympic Basketball, but What About ‘3x3’?",Team U.S.A. is set to select its three-on-three team for the Tokyo Olympics. Will the rest of the world have a fighting chance in this version of the sport?,New York Times,2020/2/16,https://www.nytimes.com/2020/02/16/sports/3x3.html?searchResultPosition=325
I.O.C. Offers Vaccine to All Tokyo Games Participants,"Olympic officials announced deals to provide vaccine doses to visitors before they travel to Japan, the latest effort to ease the fears of a skeptical Japanese public.",New York Times,2021/5/6,https://www.nytimes.com/2021/05/06/sports/olympics/tokyo-olympics-vaccine.html?searchResultPosition=326
The Olympics Barred Foreign Fans. They Want Their Ticket Money Back.,"Fans who invested thousands of dollars in trips to the postponed Tokyo Games are eager for refunds. But getting all the money may not be easy, or fast.",New York Times,2021/3/23,https://www.nytimes.com/2021/03/23/sports/olympics/tokyo-olympics-ticket-refunds.html?searchResultPosition=327
‘It’s a Pretty Big Bummer’: Olympic Dreams on Hold,"The Times asked Olympic and Paralympic athletes from around the world to make videos about the postponed Summer Games, and what life is like stuck at home. Here’s what they told us.",New York Times,2020/4/2,https://www.nytimes.com/video/sports/olympics/100000007065772/coronavirus-2020-olympics-athletes.html?searchResultPosition=328
"Olympics Chief Said Sorry for Demeaning Women. In Japan, That’s Often Enough.",Yoshiro Mori’s resistance to calls for his resignation shows the power of a male-dominated old guard that is mostly unaccountable to public opinion.,New York Times,2021/2/9,https://www.nytimes.com/2021/02/09/world/asia/japan-olympics-yoshiro-mori.html?searchResultPosition=329
Will the Olympics Go On? Japan’s Businesses Would Like to Know,"As the spread of the coronavirus threatens the Games, a whole ecosystem surrounding the world’s largest sporting event is stuck in a holding pattern.",New York Times,2020/3/18,https://www.nytimes.com/2020/03/18/business/japan-olympics-coronavirus.html?searchResultPosition=330
Two Climbers. Best Friends. Only One Ticket to the Olympics.,"The Tokyo Games have been put off, but the battle to get there created an unusual rivalry in an event that has never been in the Olympics before.",New York Times,2020/5/14,https://www.nytimes.com/2020/05/14/sports/olympics/climbing-slovenia-mia-krampl.html?searchResultPosition=331
Tokyo’s First Female Governor Sails to Re-Election Even as Virus Cases Rise,"Yuriko Koike has received high marks for her visible presence during the pandemic, but the coronavirus’s resurgence has raised anxiety in the Japanese capital.",New York Times,2020/7/5,https://www.nytimes.com/2020/07/05/world/asia/tokyo-governor-election.html?searchResultPosition=333
